shift,MAE,RMSE,R2,mean_error,overestimation_share,max_overestimation,near_failure_MAE,warning_zone_MAE,candidate_hash
6.0,14.390143730907322,18.718454298768485,0.7971007588904893,-3.1060161335481946,0.33,48.74620345070548,6.549953307433956,7.704279251064884,6ab1fff6d27303f70be8695d5839c82e
6.5,14.540373342871677,18.79555123228591,0.7954259278607461,-3.5862457455125463,0.33,48.24620345070548,6.8108717552913625,7.968985133417825,6ab1fff6d27303f70be8695d5839c82e
7.0,14.685373342871676,18.88243871619863,0.7935301589239876,-4.061245745512546,0.33,47.74620345070548,7.050871755291363,8.233691015770766,6ab1fff6d27303f70be8695d5839c82e
7.5,14.838917155638779,18.979566130709983,0.7914006184890894,-4.531906720944078,0.3,47.24620345070548,7.287839877000278,8.542578087872002,6ab1fff6d27303f70be8695d5839c82e
8.0,15.008917155638779,19.0882381908582,0.7890050081193521,-5.001906720944079,0.3,46.74620345070548,7.5478398770002775,8.866107499636708,6ab1fff6d27303f70be8695d5839c82e
8.5,15.178917155638779,19.208533102553186,0.7863372289651276,-5.471906720944079,0.3,46.24620345070548,7.807839877000277,9.189636911401415,6ab1fff6d27303f70be8695d5839c82e
9.0,15.348917155638778,19.34023398702368,0.7833972810264157,-5.941906720944079,0.3,45.74620345070548,8.067839877000278,9.51316632316612,6ab1fff6d27303f70be8695d5839c82e
9.5,15.535923416676392,19.483109541183868,0.7801851643032167,-6.411906720944079,0.27,45.24620345070548,8.3321811467176,9.836695734930826,6ab1fff6d27303f70be8695d5839c82e
10.0,15.74143177696881,19.636915850375125,0.7767008787955304,-6.8819067209440785,0.26,44.74620345070548,8.654214587887276,10.160225146695533,6ab1fff6d27303f70be8695d5839c82e
10.5,15.953343759555393,19.800290778468298,0.7729698207022135,-7.349211139214377,0.25,44.24620345070548,8.983432260968478,10.510857877967783,6ab1fff6d27303f70be8695d5839c82e
11.0,16.166934078836842,19.97192823810822,0.7690167702598132,-7.812801458495825,0.25,43.74620345070548,9.297793538094268,10.893210819144254,6ab1fff6d27303f70be8695d5839c82e
11.5,16.378395763563365,20.148261685825805,0.7649200327804044,-8.268003078445169,0.24,43.24620345070548,9.578600017891635,11.275563760320725,6ab1fff6d27303f70be8695d5839c82e
12.0,16.5970162003488,20.33415727388183,0.7605621454920735,-8.723003078445169,0.23,42.74620345070548,9.858600017891634,11.679213388470357,6ab1fff6d27303f70be8695d5839c82e
12.5,16.822016200348802,20.529453356516985,0.755940775657058,-9.178003078445169,0.23,42.24620345070548,10.138600017891635,12.12038985905859,6ab1fff6d27303f70be8695d5839c82e
13.0,17.05454649131975,20.733884300725027,0.7510559232753581,-9.633003078445169,0.21,41.74620345070548,10.418600017891633,12.561566329646826,6ab1fff6d27303f70be8695d5839c82e
13.5,17.298926715457743,20.94685627470434,0.7459155064209129,-10.087383302583161,0.21,41.24620345070548,10.696120914443602,13.002742800235064,6ab1fff6d27303f70be8695d5839c82e
14.0,17.541076654032477,21.166085398478952,0.740569194630733,-10.537383302583162,0.2,40.74620345070548,10.956120914443602,13.456565968321733,6ab1fff6d27303f70be8695d5839c82e
14.5,17.791076654032477,21.39358675861266,0.7349622957064696,-10.987383302583163,0.2,40.24620345070548,11.216120914443602,13.956565968321733,6ab1fff6d27303f70be8695d5839c82e
15.0,18.044756232087238,21.629099327084106,0.7290948096481227,-11.437383302583164,0.18,39.74620345070548,11.476120914443602,14.456565968321733,6ab1fff6d27303f70be8695d5839c82e
15.5,18.314756232087237,21.87236432129488,0.7229667364556922,-11.887383302583164,0.18,39.24620345070548,11.736120914443601,14.956565968321733,6ab1fff6d27303f70be8695d5839c82e
16.0,18.584756232087237,22.123126006648256,0.7165780761291782,-12.337383302583165,0.18,38.74620345070548,11.996120914443601,15.456565968321733,6ab1fff6d27303f70be8695d5839c82e
